509
"388",1146.653,1055.883,932.44
"389",1146.783,1076.616,961.749
"390",1146.818,1011.316,942.089
"391",1147.207,1034.512,938.952
"392",1147.517,1009.663,937.025
"393",1148.089,1067.398,937.139
"394",1148.12,1047.489,938.954
"395",1148.296,1040.957,947.452
"396",1148.506,1033.581,934.187
"397",1148.602,1046.397,934.498
"398",1148.685,1045.557,947.315
"399",1148.789,1028.648,944.834
"400",1148.934,1046.01,933.177
"401",1148.975,1032.146,942.712
"402",1148.994,1006.002,937.336
"403",1149.268,1042.078,944.038
"404",1149.491,1012.229,935.936
"405",1149.766,1033.023,931.447
"406",1149.837,1069.634,937.288
"407",1150.137,1030.753,937.68
"408",1150.147,1068.027,934.804
"409",1150.505,1040.217,934.541
"410",1150.773,1075.241,959.164
"411",1150.776,1039.951,931.629
"412",1150.787,1030.015,935.111
"413",1151.092,1029.803,931.985
"414",1151.475,1007.824,936.693
"415",1151.8,1017.24,934.047
"416",1151.857,1024.033,940.624
"417",1151.955,1066.378,932.3
"418",1152.22,1056.763,932.009
"419",1153.16,1023.684,932.558
"420",1153.468,1021.938,932.663
"421",1153.91,1011.86,935.438
"422",1154.008,1077.158,955.185
"423",1154.043,1051.517,931.779
"424",1154.706,1077.372,954.889
"425",1154.835,1028.887,931.474
"426",1154.846,1072.823,935.475
"427",1154.995,1081.321,956.712
"428",1155.216,1084.037,954.937
"429",1155.708,1073.84,932.456
"430",1155.753,1016.693,933.83
"431",1156.207,1032.256,931.236
"432",1157.09,1060.213,932.039
"433",1157.739,1037.779,931.513
"434",1158.057,1023.521,932.041
"435",1158.943,1070.438,932.25
"436",1159.342,1029.744,931.387
"437",1159.727,1045.034,931.647
"438",1160.782,1064.611,932.142
"439",1161.403,1083.339,952.723
"440",1161.885,1050.968,931.864
"441",1162.409,1011.776,930.102
"442",1162.49,1074.916,932.15
"443",1162.493,1037.777,931.811
"444",1163.763,1041.285,931.697
"445",1164.019,1056.885,932.016
"446",1164.463,1074.566,932.142
"447",1164.937,1081.929,949.376
"448",1166.306,1079.412,947.792
"449",1166.592,1043.121,931.648
"450",1167.01,1079.129,931.98
"451",1167.523,1064.182,932.245
"452",1168.879,1054.572,931.979
"453",1169.535,1073.411,931.978
"454",1169.614,1059.589,932.057
"455",1169.616,1068.772,932.241
"456",1169.986,1079.779,931.57
"457",1170.454,1052.031,931.852
"458",1170.898,1084.881,929.972
"459",1171.153,1073.128,931.773
"460",1171.267,1087.665,929.452
"461",1171.272,1079.524,930.876
"462",1171.359,1045.247,931.604
"463",1171.594,1060.612,934.852
"464",1172.064,1102.182,928
"465",1172.289,1064.164,932.227
"466",1172.549,1094.093,928.001
"467",1172.979,1063.967,932.356
"468",1173.176,1060.176,940.862
"469",1173.212,1053.122,936.169
"470",1173.9,1044.785,931.518
"471",1174.058,1101.575,926.683
"472",1174.372,1083.23,929.924
"473",1174.395,1069.125,931.87
"474",1174.515,1002.005,918.426
"475",1174.748,1086.989,929.295
"476",1174.803,1057.42,936.813
"477",1174.876,1028.081,918.501
"478",1175.442,1077.089,930.881
"479",1175.643,1048.921,935.783
"480",1175.741,1052.315,939.901
"481",1176.046,1058.362,945.818
"482",1176.396,1046.947,931.452
"483",1176.975,1098.98,927.003
"484",1177.657,1061.234,943.319
"485",1177.667,1108.164,925.286
"486",1178.18,1063.625,934.369
"487",1178.673,1061.159,940.018
"488",1178.706,1098.746,926
"489",1178.976,1048.832,931.613
"490",1179.099,1042.6,931.098
"491",1180.549,1045.127,931.235
"492",1180.69,1106.492,925.218
"493",1181.235,1059.272,940.3
"494",1182.016,1049.738,936.621
"495",1182.658,1035.61,920.743
"496",1183.078,1046.659,931.354
"497",1183.165,1116.467,922.761
"498",1183.726,1060.295,937.293
"499",1186.537,1062.894,933.049
"500",1187.102,1029.621,914.014
"501",1187.62,1116.083,922.156
"502",1191.424,1128.587,918.809
"503",1193.064,1124.337,919.85
"504",1194.109,1124.269,918
"505",1194.5,1133.992,918
"506",1194.968,1133.031,917.436
"507",1198.446,1015.777,900.112
"508",1202.549,991.678,893.018
"509",1205.013,1000.4,887.206
931
508,474,509
474,507,509
34,29,31
1,3,4
2,1,4
3,1,5
505,502,497
501,497,503
501,503,504
3,5,6
2,4,7
504,502,506
474,477,500
477,495,500
10,5,12
498,486,499
490,491,495
6,5,10
67,59,63
477,490,495
489,480,494
200,129,180
7,24,61
7,129,61
492,497,501
20,15,18
50,51,41
207,201,220
10,12,16
481,487,493
15,21,25
15,13,17
17,13,20
19,18,20
15,18,19
36,26,31
18,17,20
15,19,21
25,26,27
60,89,53
492,485,497
9,11,24
142,129,180
86,44,87
477,470,490
26,21,23
28,13,32
31,23,29
26,21,25
20,13,28
129,115,101
19,20,28
23,19,29
23,19,21
31,23,26
29,91,47
19,47,28
35,38,42
59,58,60
28,32,40
22,25,33
33,25,36
49,56,41
38,35,39
25,27,36
14,16,44
34,29,30
24,11,44
33,36,37
35,33,37
11,14,44
35,37,39
479,480,489
39,49,37
33,35,42
45,34,46
57,56,41
41,53,57
22,33,42
482,479,489
47,40,48
470,482,490
37,49,45
31,34,45
37,31,36
32,43,48
40,32,48
78,75,80
28,40,47
91,93,30
45,46,49
36,26,27
37,31,45
48,43,55
60,51,58
50,39,42
495,491,496
66,71,77
22,42,52
42,50,52
475,466,488
47,48,55
95,74,97
16,12,64
49,46,56
39,49,41
39,38,42
50,39,41
41,53,51
51,58,52
22,52,58
22,58,59
24,44,61
81,101,61
200,182,178
72,62,111
200,165,117
59,60,62
59,22,63
16,64,87
44,16,87
57,76,89
70,79,80
47,55,65
7,13,65
79,67,72
144,155,156
74,90,97
466,483,488
67,59,62
57,56,76
66,54,69
66,69,71
115,124,125
54,63,70
69,54,70
68,74,94
79,63,70
30,46,76
96,92,103
105,97,110
61,44,86
81,61,86
56,46,76
83,66,77
53,57,89
122,165,117
68,54,83
83,66,54
69,70,78
70,75,78
82,73,85
79,67,63
72,82,73
75,70,80
68,83,90
82,84,85
72,82,79
74,68,90
123,144,148
51,50,52
78,80,84
82,80,79
82,80,84
116,120,127
98,103,109
151,146,152
62,60,89
102,64,121
94,74,95
60,51,53
76,93,100
91,96,98
117,103,92
91,92,96
13,43,32
91,47,92
47,65,92
29,91,30
30,93,76
30,46,34
19,47,29
65,55,43
474,500,507
112,107,113
149,165,167
148,144,156
81,99,86
104,93,108
93,91,98
81,106,101
109,103,117
86,87,99
98,96,103
108,98,109
116,107,120
99,87,102
13,65,43
87,64,102
76,100,107
100,93,104
194,176,195
94,95,105
114,73,111
95,97,105
81,106,99
117,65,92
107,100,113
89,76,107
93,98,108
126,122,165
72,62,67
114,73,85
100,104,113
111,89,134
72,73,111
62,89,111
200,117,65
206,210,211
134,145,146
140,134,146
89,116,134
85,137,114
202,188,205
106,99,119
99,102,119
481,484,487
89,107,116
107,112,120
90,161,158
484,486,487
119,102,121
108,109,126
164,158,168
116,127,131
110,97,128
109,117,122
104,108,123
113,104,123
115,101,124
105,110,128
200,165,178
200,7,65
101,106,124
109,122,126
84,85,135
166,163,176
120,132,133
127,120,133
106,119,130
129,101,61
128,170,181
159,128,162
108,155,149
112,113,132
120,112,132
131,141,143
155,149,167
125,136,142
111,134,140
171,137,189
142,136,154
125,136,124
132,113,148
130,119,138
124,106,136
106,130,136
127,133,141
134,116,139
85,137,135
119,121,138
114,111,140
116,131,139
131,127,141
118,147,153
133,132,141
113,123,148
139,131,143
129,125,142
145,150,152
108,155,144
123,108,144
134,139,145
158,157,168
145,139,150
139,143,150
108,126,149
105,128,181
157,171,172
160,155,167
146,145,152
128,97,162
168,157,172
140,146,151
114,140,151
137,114,151
97,161,162
195,176,198
156,184,185
88,118,153
136,130,166
84,135,157
78,71,157
78,71,69
78,84,157
88,153,174
64,88,174
77,90,158
77,90,83
90,161,97
71,157,158
77,71,158
156,155,160
132,148,169
141,132,169
121,64,174
163,138,198
136,166,173
138,163,166
130,138,166
149,126,165
158,177,179
129,125,115
24,8,9
148,185,188
229,208,231
148,156,185
152,141,169
218,215,222
152,143,150
152,141,143
159,162,170
128,159,170
188,193,205
7,24,8
135,137,171
157,135,171
483,471,492
154,136,173
193,203,209
180,197,200
161,158,179
142,154,180
162,161,175
170,162,175
158,164,177
164,168,177
160,167,178
154,173,180
175,161,179
137,151,189
167,165,178
203,213,214
185,191,193
186,172,187
172,171,187
169,148,188
211,217,213
190,176,194
467,473,486
166,176,190
156,160,184
160,178,184
178,182,184
179,177,186
168,172,186
177,168,186
179,186,204
173,166,190
183,169,188
187,171,189
191,184,192
184,182,192
188,185,193
174,153,201
185,184,191
153,147,201
491,489,496
169,183,196
203,199,206
138,121,198
189,151,196
152,169,196
151,152,196
200,7,129
180,173,197
173,190,197
191,192,199
121,174,198
176,163,198
192,182,200
218,216,210
224,222,229
181,170,204
183,188,202
227,228,232
196,183,202
175,179,204
503,502,504
170,175,204
228,233,237
232,228,237
199,192,206
195,198,208
194,195,208
174,201,207
198,174,207
192,200,206
205,209,212
203,213,206
205,193,209
193,203,199
193,199,191
206,200,210
213,211,206
209,203,212
203,214,212
471,464,485
211,218,210
235,229,236
229,231,236
190,194,215
197,190,215
194,208,215
200,197,215
211,218,217
489,494,496
181,94,105
208,198,223
464,485,497
216,215,218
213,217,219
214,213,219
223,207,226
484,467,486
487,486,498
219,222,224
219,217,222
198,207,223
221,181,225
217,218,222
208,223,231
181,204,225
207,220,226
230,229,235
227,225,228
242,224,243
223,226,231
464,505,497
221,225,227
225,204,228
224,229,230
215,208,229
222,215,229
220,267,234
332,340,341
276,281,282
228,204,233
267,226,231
204,186,233
187,189,233
186,187,233
196,202,238
238,202,239
259,254,276
288,283,285
189,196,238
202,205,239
205,212,239
245,230,247
214,219,240
212,214,240
239,212,240
240,219,241
247,230,249
244,231,246
219,224,241
241,224,242
256,245,257
224,230,243
236,231,244
246,231,267
245,247,257
243,230,245
230,235,249
256,257,265
291,281,292
248,259,254
244,246,253
251,242,252
239,240,248
248,239,238
248,240,250
240,241,250
241,242,251
250,241,251
242,243,252
260,272,275
220,267,226
236,244,255
281,290,292
248,259,238
275,263,271
235,236,255
243,245,256
252,243,256
189,261,262
277,262,278
249,235,260
250,251,258
248,250,258
266,289,279
261,238,264
233,189,262
189,238,261
238,259,264
266,253,270
253,246,270
265,257,271
257,247,263
247,249,263
255,244,268
252,256,265
244,253,268
292,300,301
270,286,287
270,246,286
253,266,268
275,263,249
249,260,275
268,273,274
262,261,278
261,264,269
272,255,274
257,263,271
266,293,273
260,235,272
235,255,272
268,266,273
266,270,279
255,268,274
276,254,281
278,261,280
280,269,282
269,264,276
264,259,276
261,269,280
471,485,492
233,262,277
280,282,284
269,276,282
348,359,358
293,289,296
254,290,258
258,254,248
270,289,279
278,280,284
272,274,283
275,272,283
476,468,481
293,273,288
292,290,298
311,316,318
246,267,286
274,273,288
288,283,274
270,289,287
292,298,300
296,287,299
265,258,290
265,252,251
265,258,251
284,282,295
287,286,299
297,296,299
254,290,281
288,293,294
285,288,294
289,287,296
266,293,289
282,291,295
282,291,281
294,296,297
493,487,498
297,299,302
294,293,296
295,301,303
313,305,315
346,345,352
265,271,298
290,265,298
295,291,301
291,292,301
482,457,462
304,308,309
302,306,308
302,299,306
323,330,328
294,297,304
297,302,304
300,298,305
304,309,312
298,271,305
285,271,312
300,305,307
299,286,306
286,267,306
301,300,307
301,310,307
301,310,311
301,303,311
304,302,308
310,313,316
310,307,313
285,271,275
285,283,275
285,294,312
294,304,312
271,312,305
307,305,313
305,312,314
311,310,316
312,309,314
313,323,322
457,469,479
313,322,316
315,305,317
305,314,317
313,323,315
323,330,331
317,319,321
315,328,324
315,321,324
308,306,320
309,308,320
314,309,320
314,320,325
315,317,321
326,321,327
316,322,318
328,329,330
326,328,329
317,314,325
319,317,325
322,323,331
327,319,333
321,319,327
324,321,326
325,320,332
482,462,470
315,328,323
326,328,324
322,331,334
319,325,333
348,337,350
333,342,351
338,334,339
330,336,331
320,306,332
336,339,331
318,322,334
336,335,337
327,333,335
330,329,335
326,327,335
329,326,335
330,336,335
335,333,337
381,365,373
331,339,334
339,348,349
338,339,349
459,461,478
332,306,340
363,368,376
341,340,347
333,325,342
325,332,342
461,472,478
234,306,267
340,343,344
344,343,346
340,306,343
441,434,477
434,436,477
428,352,464
334,338,355
332,341,347
342,332,347
336,337,348
339,336,348
490,482,491
368,363,371
389,346,352
349,353,355
333,385,351
353,349,359
338,349,355
386,371,390
362,375,377
333,337,354
337,356,354
357,347,361
375,362,376
351,342,357
342,347,357
473,459,478
337,356,350
479,469,480
350,356,358
348,350,358
348,359,349
351,357,360
378,366,381
469,452,476
364,365,374
364,372,365
360,357,366
356,354,367
353,359,363
353,362,363
353,362,355
356,371,367
372,365,373
361,366,357
356,371,358
361,347,369
371,359,358
371,363,359
393,406,408
340,344,369
347,340,369
397,409,398
351,360,370
382,379,384
386,392,402
387,378,388
378,381,388
441,414,384
455,459,473
362,363,376
368,371,376
399,413,416
380,382,384
377,375,379
467,465,473
375,376,379
430,434,441
465,455,473
380,377,382
377,379,382
360,366,378
355,362,380
362,377,380
461,458,472
366,374,381
406,389,410
386,390,392
406,369,389
376,386,402
399,412,413
376,371,386
370,360,383
333,385,354
351,370,385
399,391,401
371,367,390
400,387,423
383,360,387
360,378,387
381,417,418
389,346,344
369,344,389
401,396,405
373,372,393
391,396,401
392,404,414
401,405,407
373,417,393
381,365,374
383,398,394
383,387,394
442,447,448
395,398,403
385,370,395
395,370,398
394,397,398
383,398,370
367,354,399
385,391,399
399,401,407
354,385,399
409,398,403
443,433,444
397,394,400
384,379,402
408,406,417
402,392,414
379,376,402
399,407,412
384,402,414
392,390,404
437,423,440
409,396,411
441,380,384
502,505,506
433,411,437
395,403,409
390,416,415
404,415,421
414,404,421
367,399,416
424,439,442
388,381,418
409,396,391
405,396,411
409,385,395
409,385,391
412,407,413
407,405,413
424,410,429
423,432,440
390,416,367
404,390,415
352,424,427
373,417,381
393,408,417
415,416,420
387,388,418
427,428,439
434,425,436
425,431,436
429,424,442
421,430,441
416,419,420
419,413,425
352,424,422
419,413,416
387,418,423
410,426,429
400,387,394
474,441,477
421,415,430
424,410,422
417,406,426
352,410,389
406,410,426
352,422,410
352,427,428
415,420,430
424,427,439
425,413,431
413,405,431
418,417,432
417,429,435
430,420,434
420,425,434
423,418,432
420,425,419
431,405,433
405,411,433
449,470,477
417,435,438
432,417,438
417,429,426
411,400,437
397,409,400
435,429,442
400,423,437
411,400,409
440,432,445
482,489,491
466,471,483
472,458,475
458,460,475
414,421,441
443,449,477
432,438,445
433,437,444
459,453,461
431,433,443
436,431,443
446,442,448
460,466,475
456,447,458
452,444,449
435,442,446
440,445,452
442,439,447
443,444,449
453,456,461
452,445,454
452,444,440
444,440,437
448,447,450
446,448,450
446,453,455
445,438,451
453,450,456
450,447,456
457,452,469
446,450,453
445,451,454
451,438,455
438,435,455
435,446,455
452,449,457
456,458,461
458,447,460
447,439,460
455,453,459
436,443,477
449,457,462
465,454,463
488,483,492
454,468,476
466,464,471
